date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
01-01-2015,23.55,65.12,1.75,130.69,0.38,0.37,9.94,97.12,24.31,0.23,-1.40015,0.96675,1.70148
02-01-2015,23.34,71.88,1.88,141,0.43,0.54,17.78,97.4,1,0.23,-1.74316,1.00767,2.01346
03-01-2015,20.17,88.62,1.87,154.25,0.16,0.66,14.37,97.6,3.82,0.23,-2.03657,1.0299,2.28217
04-01-2015,20.72,74.56,2.25,73,0.34,0.56,18.38,97.74,0,0.23,-2.26712,1.02739,2.48905
05-01-2015,18.68,59.81,2.09,18.5,0.66,0.53,16.19,97.75,0,0.23,-2.42346,0.99678,2.62044
06-01-2015,17.94,49.25,1.53,37.38,0.73,0.52,16.47,97.71,0,0.23,-2.49694,0.93809,2.66735
07-01-2015,19.53,41.81,1.23,154.25,0.73,0.52,17.12,97.57,0,0.23,-2.48277,0.85432,2.62565
08-01-2015,17.62,49.69,1.58,98.31,0.71,0.52,16.23,97.7,0,0.23,-2.38097,0.74982,2.49625
09-01-2015,16.54,50.56,1.77,32,0.72,0.52,14.85,97.88,0,0.23,-2.19706,0.62845,2.28518
10-01-2015,17.22,44.5,1.42,42,0.73,0.52,15.11,97.87,0,0.23,-1.94189,0.49255,2.00338
11-01-2015,16.77,45.31,1.84,47.12,0.72,0.52,15.1,97.86,0,0.23,-1.63086,0.34295,1.66653
12-01-2015,18.21,41.25,1.27,50.56,0.73,0.51,14.52,97.78,0,0.23,-1.28264,0.18002,1.29521
13-01-2015,18.37,42.44,1.23,45.44,0.72,0.51,14.27,97.66,0,0.23,-0.91755,0.0048,0.91756
14-01-2015,19.28,41.38,1.27,104.88,0.7,0.49,14.8,97.58,0,0.23,-0.556,-0.18001,0.58441
15-01-2015,18.44,45.88,1.53,90.94,0.7,0.48,13.66,97.65,0,0.23,-0.21689,-0.36973,0.42865
16-01-2015,18.62,48.06,1.41,73.25,0.69,0.47,12.51,97.7,0,0.23,0.08367,-0.55798,0.56422
17-01-2015,18.44,48.81,1.61,44.69,0.66,0.45,11.46,97.77,0,0.23,0.3333,-0.73739,0.80921
18-01-2015,18.24,48.62,1.55,43.31,0.67,0.44,10.4,97.78,0,0.23,0.52395,-0.90049,1.04183
19-01-2015,18.3,45.69,1.7,71.12,0.66,0.42,9.76,97.73,0,0.23,0.65201,-1.0407,1.22808
20-01-2015,19.3,46.62,2.2,109.12,0.52,0.41,8.4,97.81,0,0.23,0.71811,-1.153,1.35834
21-01-2015,20.44,53.12,2.71,121.25,0.48,0.4,6.52,97.98,0,0.23,0.72672,-1.23433,1.43237
22-01-2015,21.04,51.69,2.48,143.06,0.55,0.39,6.68,97.9,0,0.23,0.68555,-1.28368,1.45527
23-01-2015,21.92,47.75,1.73,116.38,0.59,0.38,7.22,97.7,0,0.23,0.60477,-1.30201,1.43561
24-01-2015,22.55,47.75,1.92,99.31,0.59,0.37,6.2,97.74,0,0.23,0.49626,-1.29195,1.38398
25-01-2015,22.73,48.44,2.49,135.62,0.61,0.36,5.29,97.79,0,0.23,0.37272,-1.25762,1.31169
26-01-2015,23.01,46.19,2.23,144.88,0.56,0.34,5.16,97.68,0.26,0.23,0.24675,-1.20429,1.22931
27-01-2015,22.89,44.5,1.85,141.44,0.63,0.34,5.16,97.59,0,0.23,0.13,-1.13811,1.14551
28-01-2015,22.84,45.69,1.71,129.12,0.63,0.33,4.58,97.47,0,0.23,0.03252,-1.06556,1.06605
29-01-2015,23.57,47.5,1.24,127.56,0.6,0.31,4.27,97.57,0,0.23,-0.03772,-0.99291,0.99363
30-01-2015,22.42,50.31,2.06,40.38,0.56,0.3,2.78,97.83,0,0.23,-0.07499,-0.92541,0.92845
31-01-2015,21.26,30.69,1.77,44.25,0.7,0.3,4.31,97.83,0,0.23,-0.0757,-0.86633,0.86963
01-02-2015,21.13,26.56,1.41,85.75,0.73,0.28,3.96,97.75,0,0.05,-0.03819,-0.81593,0.81682
02-02-2015,22.17,38,2.38,130.88,0.66,0.27,2.35,97.78,0,0.05,0.0372,-0.77046,0.77136
03-02-2015,23.3,47.75,2.2,141.44,0.64,0.27,2.17,98.02,0,0.05,0.14715,-0.72167,0.73652
04-02-2015,23.73,33.75,1.59,98.25,0.68,0.27,2.79,97.95,0,0.05,0.28314,-0.65822,0.71653
05-02-2015,22.95,30.19,1.66,80.25,0.61,0.25,2.35,97.79,0,0.05,0.43011,-0.57089,0.71478
06-02-2015,22.73,35.31,1.77,108.62,0.58,0.25,1.62,97.74,0,0.05,0.57035,-0.45879,0.73198
07-02-2015,23.41,39.56,2.35,135.38,0.57,0.24,1.33,97.64,0.13,0.05,0.6913,-0.32943,0.76578
08-02-2015,25.13,43.38,2.52,155.88,0.59,0.24,1.5,97.54,0,0.05,0.78879,-0.19255,0.81195
09-02-2015,24.89,42.44,2.21,121.62,0.61,0.23,1.06,97.67,0,0.05,0.86415,-0.05555,0.86593
10-02-2015,24.81,42.88,2.24,101.38,0.62,0.25,3.21,97.77,0,0.05,0.92066,0.07677,0.92385
11-02-2015,25.28,43.25,1.83,119.5,0.62,0.27,3.64,97.63,0.01,0.05,0.96186,0.20084,0.98261
12-02-2015,25.43,39.19,1.37,181.94,0.61,0.27,2.94,97.5,0,0.05,0.99111,0.31339,1.03947
13-02-2015,24.94,36.25,1.86,193.12,0.61,0.26,2.61,97.47,0,0.05,1.01134,0.41103,1.09167
14-02-2015,24.12,24.06,1.74,56.31,0.71,0.25,2.82,97.44,0,0.05,1.02492,0.49041,1.13621
15-02-2015,26.67,20,1.32,192.12,0.73,0.23,2.86,97.37,0,0.05,1.03339,0.54868,1.17002
16-02-2015,25.31,23.94,1.77,44.88,0.72,0.23,2.26,97.5,0,0.05,1.03734,0.58411,1.19049
17-02-2015,27.21,20.19,1.27,216.12,0.73,0.22,2.06,97.37,0,0.05,1.03637,0.59684,1.19594
18-02-2015,26.73,19.19,1.13,227.31,0.68,0.21,2.02,97.24,0,0.05,1.02925,0.5896,1.18617
19-02-2015,26.19,27.06,1.12,87.75,0.64,0.2,1.5,97.33,0,0.05,1.01413,0.56841,1.16257
20-02-2015,26.91,36,1.88,125,0.52,0.2,1.6,97.42,0,0.05,0.98859,0.54315,1.12798
21-02-2015,27.52,30.56,1.38,59.5,0.64,0.21,2.22,97.5,0,0.05,0.9492,0.5278,1.08608
22-02-2015,27.48,23.94,1.66,47.81,0.71,0.2,1.67,97.54,0,0.05,0.89034,0.53847,1.04051
23-02-2015,27.24,24.38,1.46,93.19,0.71,0.2,1.53,97.55,0,0.05,0.80477,0.58366,0.99414
24-02-2015,27.58,22.69,1.21,127.44,0.72,0.2,1.55,97.38,0,0.05,0.69399,0.64698,0.9488
25-02-2015,27.47,23.62,1.69,190.56,0.69,0.19,1.38,97.18,0,0.05,0.57675,0.69879,0.90606
26-02-2015,27.2,20.44,2.52,211.62,0.67,0.19,1.19,97.03,0,0.05,0.4653,0.73393,0.869
27-02-2015,27.2,24.25,1.4,229.31,0.67,0.18,1,97.09,0,0.05,0.3537,0.76671,0.84437
28-02-2015,26.6,39.25,3.38,197.06,0.52,0.24,2.79,97.14,11.71,0.05,0.23229,0.81092,0.84353
01-03-2015,25.34,61.44,2.75,159.19,0.16,0.55,25.79,97.18,5.35,0.13,0.12635,0.86945,0.87859
02-03-2015,24,70.81,2.05,210.38,0.49,0.62,27.25,97.41,0,0.13,-0.01233,0.96283,0.96291
03-03-2015,23.77,60,2.16,250.62,0.53,0.52,22.68,97.39,0,0.13,-0.16228,1.07969,1.09181
04-03-2015,22.06,42.31,2.44,275.56,0.7,0.5,23.72,97.44,0,0.13,-0.31859,1.21315,1.25429
05-03-2015,23.23,44.62,1.77,43.38,0.7,0.49,23.43,97.52,0,0.13,-0.47681,1.353,1.43456
06-03-2015,25.41,45.81,1.56,57.94,0.63,0.47,22.22,97.59,0,0.13,-0.63392,1.48645,1.61598
07-03-2015,25.82,43.62,1.32,132.19,0.64,0.45,19.61,97.5,0,0.13,-0.78881,1.59916,1.78313
08-03-2015,27.46,43.62,1.31,114.69,0.57,0.41,16.79,97.49,1.31,0.13,-0.94254,1.67623,1.92305
09-03-2015,24.92,69.88,1.65,163.44,0.57,0.59,22.96,97.74,0.05,0.13,-1.09805,1.70297,2.02628
10-03-2015,26.92,53.81,1.27,54.5,0.54,0.52,23.21,97.72,0,0.13,-1.25954,1.66513,2.08784
11-03-2015,26.75,50.69,2.01,70.69,0.55,0.49,22.92,97.69,0,0.13,-1.43119,1.54777,2.10806
12-03-2015,26.9,51.94,1.61,117.06,0.61,0.5,25.32,97.69,0,0.13,-1.61435,1.33241,2.09319
13-03-2015,27.51,46.75,1.6,106.56,0.59,0.46,22.36,97.56,0,0.13,-1.79994,0.99246,2.05543
14-03-2015,27.24,43.62,1.97,126.31,0.65,0.45,21.75,97.56,0.26,0.13,-1.9494,0.49708,2.01178
15-03-2015,27.76,38.06,2.93,178.94,0.61,0.43,21.05,97.47,12.32,0.13,-1.97629,-0.13918,1.98118
16-03-2015,27.03,52.75,1.68,197.12,0.62,0.44,14.52,97.59,3.12,0.13,-1.81721,-0.7849,1.97947
17-03-2015,28.58,51,1.49,78.5,0.62,0.41,14.26,97.49,0,0.13,-1.53338,-1.30564,2.01394
18-03-2015,28.04,39.75,1.99,222.06,0.62,0.37,11.87,97.33,0,0.13,-1.21584,-1.68811,2.08038
19-03-2015,28.44,35.56,2.25,31.19,0.66,0.34,10.08,97.4,0,0.13,-0.90709,-1.96584,2.16503
20-03-2015,29.03,32.62,1.83,46.62,0.62,0.3,7.93,97.49,0,0.13,-0.61989,-2.16247,2.24956
21-03-2015,29.66,30.62,1.72,57.75,0.62,0.29,6.3,97.56,0,0.13,-0.35714,-2.28845,2.31616
22-03-2015,31.37,25.81,1.27,84.25,0.69,0.27,5.9,97.42,0,0.13,-0.11866,-2.34771,2.35071
23-03-2015,32.08,23.69,1.09,72.38,0.66,0.26,4.22,97.21,0,0.13,0.09686,-2.34231,2.34431
24-03-2015,31.69,25.62,1.93,105,0.69,0.24,4.17,97.16,0,0.13,0.29108,-2.27507,2.29362
25-03-2015,31.23,24.06,1.98,62.69,0.7,0.23,3.74,97.25,0,0.13,0.46544,-2.15072,2.2005
26-03-2015,31.44,23.56,1.52,99.88,0.61,0.22,3.28,97.38,0.17,0.13,0.62072,-1.97613,2.07132
27-03-2015,31.23,31.25,1.79,144.25,0.66,0.21,2.69,97.41,0,0.13,0.75679,-1.76005,1.91586
28-03-2015,31.86,30.25,2.36,178.44,0.62,0.21,2.47,97.25,0,0.13,0.87233,-1.51243,1.74597
29-03-2015,31.51,32.19,2.62,226.88,0.47,0.24,3.42,97.14,2.26,0.13,0.96493,-1.24366,1.5741
30-03-2015,30.84,35.56,1.06,214.75,0.24,0.24,2.93,97.18,0.99,0.13,1.03125,-0.96383,1.41154
31-03-2015,31.97,35.31,1.7,132.81,0.59,0.23,3.4,97.18,0,0.13,1.06724,-0.68221,1.26665
01-04-2015,32.8,28.69,2.25,256.31,0.63,0.22,2.87,97.08,0,0.35,1.06897,-0.40639,1.14361
02-04-2015,32.19,19.12,1.4,289.44,0.7,0.21,3.11,96.97,0,0.35,1.03185,-0.14488,1.04197
03-04-2015,31.8,21.19,2.55,314.81,0.7,0.2,2.31,96.86,0,0.35,0.95327,0.09423,0.95792
04-04-2015,31.19,20.88,2.7,302.88,0.73,0.2,1.99,96.73,0,0.35,0.83361,0.30185,0.88657
05-04-2015,31.16,25.12,2.23,318.5,0.71,0.19,1.67,96.82,0,0.35,0.67831,0.46827,0.82424
06-04-2015,31.8,24.69,1.16,187.81,0.65,0.18,1.65,96.85,0,0.35,0.49947,0.58558,0.76966
07-04-2015,33.01,34.69,2.56,165.56,0.59,0.24,6.67,96.85,10.45,0.35,0.31443,0.65182,0.7237
08-04-2015,32.53,35.62,3.55,154.06,0.62,0.3,8.21,97.06,0.03,0.35,0.14115,0.67327,0.68791
09-04-2015,32.21,34.94,2.96,169.38,0.65,0.3,8.17,97.14,1.23,0.35,-0.00651,0.66269,0.66273
10-04-2015,31.98,37.44,2.1,234.19,0.59,0.35,14.81,97.14,20.66,0.35,-0.12067,0.63517,0.64653
11-04-2015,29.33,52.56,1.8,149.19,0.48,0.55,42.04,97.28,7.56,0.35,-0.19863,0.60447,0.63627
12-04-2015,26.81,60.69,1.64,170.44,0.48,0.55,23.37,97.5,0.73,0.35,-0.24123,0.58124,0.62932
13-04-2015,25.13,70.25,1.49,149.81,0.6,0.69,44.71,97.49,19.71,0.35,-0.25173,0.57251,0.6254
14-04-2015,25.32,63,1.69,190.69,0.53,0.57,29.07,97.38,0,0.35,-0.23499,0.58174,0.6274
15-04-2015,26.68,57.62,1.94,116.69,0.56,0.54,30.59,97.43,2.46,0.35,-0.19706,0.60927,0.64034
16-04-2015,27.98,55.5,1.01,171.56,0.51,0.52,28.8,97.55,2.1,0.35,-0.14479,0.65284,0.6687
17-04-2015,30.05,46.25,1.34,229.31,0.68,0.51,31.46,97.26,0,0.35,-0.08542,0.70825,0.71338
18-04-2015,31.48,43.19,1.61,247.12,0.68,0.49,35.35,96.93,0,0.35,-0.02616,0.77007,0.77051
19-04-2015,32.08,42.38,2.09,238.62,0.68,0.48,32.77,96.95,0,0.35,0.02621,0.83234,0.83275
20-04-2015,33.31,40.12,1.59,164.88,0.66,0.47,32.69,97.05,0,0.35,0.06578,0.88922,0.89165
21-04-2015,32.7,40.69,2.45,223.75,0.66,0.44,28.96,97.03,0.05,0.35,0.08794,0.93548,0.93961
22-04-2015,32.73,37.94,3.29,245.25,0.32,0.41,23.01,96.93,2.08,0.35,0.08969,0.96681,0.97097
23-04-2015,32.6,37.25,2.45,270.69,0.62,0.39,20.02,96.97,0,0.35,0.06996,0.97997,0.98246
24-04-2015,32.62,32.5,2.15,276.75,0.67,0.38,20.99,96.96,0,0.35,0.02979,0.97278,0.97324
25-04-2015,32.53,37.62,2.16,232.5,0.66,0.36,15.58,96.88,0,0.35,-0.02761,0.94406,0.94446
26-04-2015,31.77,44.06,2.88,183.31,0.66,0.41,26.25,97.01,1.03,0.35,-0.097,0.89348,0.89873
27-04-2015,32.7,42.12,2.93,221.81,0.66,0.43,26.9,97.05,0,0.35,-0.17141,0.82154,0.83924
28-04-2015,33.88,32.94,3.24,279.75,0.67,0.38,18.95,96.9,0,0.35,-0.24274,0.72961,0.76893
29-04-2015,34.37,24.06,2.93,304.19,0.64,0.33,14.55,96.78,0,0.35,-0.30246,0.62001,0.68985
30-04-2015,33.87,23.31,2.46,302.12,0.66,0.3,10.23,96.89,0,0.35,-0.3445,0.49631,0.60415
01-05-2015,34.42,22,1.8,317.5,0.7,0.28,8.54,96.86,0,0.96,-0.35892,0.36039,0.50863
02-05-2015,34.92,21.81,1.45,282.88,0.66,0.27,7.2,96.81,0.01,0.96,-0.34263,0.21941,0.40686
03-05-2015,34.38,27.44,1.62,156.75,0.62,0.25,5.94,96.88,0,0.96,-0.29483,0.07871,0.30516
04-05-2015,34.73,36,3.18,166.62,0.62,0.27,6.48,96.99,8.01,0.96,-0.21829,-0.05705,0.22562
05-05-2015,34.65,34.94,2.02,204.62,0.67,0.26,5.81,96.98,0.07,0.96,-0.11896,-0.18444,0.21947
06-05-2015,35.06,28.62,2.67,203.5,0.58,0.25,4.86,96.84,0,0.96,-0.00516,-0.30126,0.3013
07-05-2015,35.85,25.75,2.14,230.88,0.66,0.23,4.8,96.89,0,0.96,0.11338,-0.40618,0.42171
08-05-2015,36.05,23.19,2.44,233.12,0.65,0.23,4.11,96.76,0,0.96,0.22648,-0.49821,0.54728
09-05-2015,35.26,21.06,2.09,210.38,0.64,0.22,3.19,96.62,0.04,0.96,0.32444,-0.57626,0.66131
10-05-2015,33.75,27.75,1.94,178.12,0.35,0.21,2.08,96.77,0.39,0.96,0.39875,-0.63898,0.75319
11-05-2015,34.65,31.06,2.8,167.62,0.58,0.2,2.35,96.89,5.22,0.96,0.44278,-0.68501,0.81566
12-05-2015,33.22,36.19,2.23,192.81,0.57,0.21,1.86,96.97,0.59,0.96,0.45215,-0.71345,0.84466
13-05-2015,35.06,31.75,2.3,272.31,0.48,0.21,3.34,96.86,0.68,0.96,0.42494,-0.72454,0.83996
14-05-2015,34.51,33.94,1.75,173.31,0.47,0.21,2.82,97.01,2.37,0.96,0.36165,-0.72024,0.80594
15-05-2015,32.48,44,1.55,228.31,0.39,0.3,6.53,97.07,6.4,0.96,0.26514,-0.70438,0.75263
16-05-2015,31.99,51.25,2.05,128.12,0.66,0.47,30.16,96.84,0,0.96,0.14054,-0.68205,0.69638
17-05-2015,33.97,42.44,2.31,181.19,0.65,0.38,20.57,96.56,0,0.96,-0.0047,-0.65842,0.65844
18-05-2015,35.96,34.19,2.75,159.62,0.67,0.33,14.16,96.5,0,0.96,-0.16082,-0.63741,0.65738
19-05-2015,37.51,25.44,3,205,0.69,0.28,9.68,96.47,0,0.96,-0.31617,-0.62107,0.69692
20-05-2015,38.07,22.25,4.13,152.38,0.66,0.25,6.65,96.49,0,0.96,-0.45789,-0.61008,0.7628
21-05-2015,38.05,19.75,4.16,328.44,0.69,0.23,5.35,96.54,0,0.96,-0.57308,-0.60486,0.83323
22-05-2015,38.1,20.56,4.62,316.88,0.7,0.22,4,96.49,0,0.96,-0.65,-0.60668,0.88914
23-05-2015,37.3,21.62,5.27,309.25,0.7,0.2,2.94,96.49,0,0.96,-0.67918,-0.61812,0.91835
24-05-2015,36.55,23.06,4.62,307.44,0.69,0.2,2.33,96.6,0,0.96,-0.65433,-0.64274,0.9172
25-05-2015,37.05,24.31,4.97,303.44,0.69,0.19,2.05,96.58,0,0.96,-0.57278,-0.68421,0.89231
26-05-2015,37.29,24.94,4.83,311.88,0.63,0.18,1.71,96.63,0,0.96,-0.43557,-0.745,0.86298
27-05-2015,37.83,23.88,4.78,319.25,0.62,0.17,1.87,96.54,0.38,0.96,-0.24697,-0.82504,0.86121
28-05-2015,37.9,23.81,3.38,332.94,0.66,0.17,1.43,96.46,0,0.96,-0.0138,-0.9205,0.9206
29-05-2015,38.83,23.19,2.86,217.25,0.63,0.16,1.63,96.47,0.07,0.96,0.25549,-1.02297,1.05439
30-05-2015,38.86,23.81,3.17,269.69,0.62,0.18,2.4,96.55,0,0.96,0.55119,-1.11936,1.2477
31-05-2015,38.25,20.5,3.55,193.81,0.64,0.17,2.13,96.39,0.92,0.96,0.86212,-1.19297,1.47188
01-06-2015,36.15,32.81,2.58,199.88,0.41,0.2,3.65,96.46,0.59,1.85,1.1744,-1.22627,1.69793
02-06-2015,35.11,34.25,2.65,222.31,0.52,0.22,3.99,96.62,3.52,1.85,1.47017,-1.20531,1.90109
03-06-2015,35.83,33,2.16,170.56,0.66,0.22,3.31,96.61,0,1.85,1.72811,-1.12427,2.06164
04-06-2015,35.87,33.06,2.73,177.31,0.51,0.21,3.2,96.61,6.86,1.85,1.92715,-0.98681,2.16511
05-06-2015,33.59,40,2.55,230.56,0.45,0.24,3.81,96.76,9.67,1.85,2.0516,-0.80246,2.20295
06-06-2015,35.42,35.12,2.94,200.62,0.45,0.24,4.77,96.55,0.6,1.85,2.09443,-0.58092,2.1735
07-06-2015,34.69,40.06,3.02,248.81,0.45,0.3,9.44,96.54,11.51,1.85,2.05712,-0.32847,2.08318
08-06-2015,33.02,49.38,3.49,220.94,0.56,0.38,16.57,96.67,0.12,1.85,1.94772,-0.04807,1.94831
09-06-2015,32.87,47.19,3.89,249.94,0.4,0.34,8.71,96.72,3.28,1.85,1.77858,0.25848,1.79726
10-06-2015,34.66,40.56,3.23,288.25,0.55,0.3,7.89,96.57,23.06,1.85,1.5644,0.58819,1.67132
11-06-2015,31.49,56.69,2.95,297,0.59,0.37,11.17,96.64,0.21,1.85,1.32056,0.93527,1.61821
12-06-2015,29.28,70.94,2.09,253,0.52,0.55,23.15,96.69,12.48,1.85,1.06165,1.29054,1.67111
13-06-2015,27,80.38,3.12,243.12,0.48,0.63,22.39,96.54,0.96,1.85,0.80025,1.64163,1.82629
14-06-2015,26.65,80.88,3.06,278.06,0.38,0.71,28.8,96.57,12.7,1.85,0.54595,1.97382,2.04794
15-06-2015,27.99,74.5,3.05,296.44,0.45,0.65,38.07,96.53,3.16,1.85,0.30496,2.27137,2.29175
16-06-2015,28.24,74.88,3.59,303.56,0.51,0.71,57.94,96.48,24.57,1.85,0.07998,2.51885,2.52012
17-06-2015,27.48,80.06,2.84,296.12,0.34,0.7,32.17,96.37,19.29,1.85,-0.12938,2.70263,2.70573
18-06-2015,27.15,81.81,3.54,290.88,0.48,0.73,42.18,96.32,8.98,1.85,-0.32596,2.81205,2.83088
19-06-2015,27.37,80.25,4.12,287,0.34,0.7,35.46,96.28,5.71,1.85,-0.51409,2.84025,2.8864
20-06-2015,27.25,79.88,4.96,286.56,0.34,0.75,44.82,96.14,49.09,1.85,-0.69864,2.78468,2.87098
21-06-2015,25.76,87.19,5.48,259.88,0.09,0.88,39.89,96.06,41.84,1.85,-0.884,2.64707,2.79077
22-06-2015,26.23,81.56,5.23,249.44,0.22,0.8,43.23,96.17,13.71,1.85,-1.07318,2.43309,2.65926
23-06-2015,27.21,77.38,4.24,235.12,0.31,0.73,41.08,96.37,1.64,1.85,-1.26697,2.15167,2.49698
24-06-2015,27.72,74.56,4.52,241.69,0.4,0.7,50.74,96.46,0.67,1.85,-1.46333,1.81408,2.33071
25-06-2015,28.32,71.38,5.33,257.81,0.49,0.69,58.13,96.39,0.7,1.85,-1.65698,1.43306,2.19071
26-06-2015,28.4,72.62,4.23,276.94,0.48,0.69,62.08,96.4,1.64,1.85,-1.83939,1.02214,2.10431
27-06-2015,28.15,75.69,3.75,294.06,0.47,0.7,55.85,96.48,0,1.85,-1.99935,0.59545,2.08613
28-06-2015,28.75,73.06,3.13,286.69,0.51,0.66,52.24,96.75,0.18,1.85,-2.12442,0.16806,2.13105
29-06-2015,28.67,72.69,2.45,279.44,0.53,0.66,42.01,96.87,0.02,1.85,-2.20327,-0.24342,2.21667
30-06-2015,28.72,71.94,2.38,265.88,0.4,0.67,46.92,96.84,5.38,1.85,-2.22852,-0.62083,2.31339
01-07-2015,27.69,77.81,1.66,266.5,0.41,0.69,35.68,96.94,36.64,1.73,-2.19875,-0.94616,2.39368
02-07-2015,27.19,79.31,2.34,263.38,0.45,0.69,35.62,96.98,0.06,1.73,-2.11804,-1.20479,2.43672
03-07-2015,28.5,69,3.37,289.38,0.53,0.65,56.3,96.9,0,1.73,-1.99316,-1.38895,2.42938
04-07-2015,28.76,68.19,4.22,299.06,0.55,0.63,52.69,96.79,0,1.73,-1.83017,-1.49918,2.36581
05-07-2015,29.01,67.19,4.34,295.06,0.56,0.62,56.12,96.65,0,1.73,-1.63244,-1.54358,2.24666
06-07-2015,29.22,65.12,4.62,289.12,0.49,0.61,53.93,96.55,0.74,1.73,-1.40104,-1.53562,2.07871
07-07-2015,28.62,66.75,4.12,279.25,0.45,0.6,46.15,96.47,0,1.73,-1.1364,-1.4915,1.87509
08-07-2015,28.87,68,3.87,287.25,0.42,0.6,41.1,96.52,0.01,1.73,-0.84029,-1.42778,1.65669
09-07-2015,28.96,65.81,5.12,291.94,0.38,0.59,48.37,96.56,0.25,1.73,-0.51741,-1.35935,1.45449
10-07-2015,27.9,72.12,3.8,286.62,0.23,0.6,32.15,96.33,17.75,1.73,-0.17609,-1.2979,1.3098
11-07-2015,28.94,69.62,3.57,242.62,0.46,0.6,44.38,96.4,0,1.73,0.1718,-1.25093,1.26267
12-07-2015,29.37,69.5,2.23,219.31,0.55,0.6,44.09,96.61,0,1.73,0.51168,-1.22122,1.32408
13-07-2015,29.65,69.88,2.22,290.31,0.44,0.59,37.68,96.65,16.49,1.73,0.82763,-1.20703,1.46352
14-07-2015,29.35,72.31,2.38,302.38,0.52,0.62,37.7,96.53,0.04,1.73,1.10401,-1.20273,1.63261
15-07-2015,29.23,69.56,2.95,272,0.54,0.62,40.93,96.33,0.53,1.73,1.3271,-1.19996,1.78916
16-07-2015,29.78,64.62,2.92,279.56,0.54,0.59,39.89,96.18,0.25,1.73,1.48642,-1.18893,1.90342
17-07-2015,28.97,68.31,3.13,277.5,0.49,0.58,32.84,96.25,2.33,1.73,1.57566,-1.16005,1.95664
18-07-2015,27.86,76.75,3.02,286.31,0.45,0.65,36.28,96.39,2.85,1.73,1.59305,-1.10529,1.93894
19-07-2015,27.5,76.06,3.88,276.94,0.32,0.66,41.77,96.34,3.08,1.73,1.54113,-1.01938,1.84776
20-07-2015,26.84,76.88,4.52,275.88,0.29,0.68,41.51,96.31,1.76,1.73,1.42612,-0.90058,1.68667
21-07-2015,27.87,76.81,3.3,276.12,0.39,0.64,47.09,96.3,21.89,1.73,1.25709,-0.75084,1.46425
22-07-2015,27.72,80.44,2.95,257.31,0.44,0.76,64.29,96.41,19.39,1.73,1.04515,-0.57534,1.19305
23-07-2015,27.64,80.44,2.71,242.19,0.34,0.75,50.76,96.53,3.92,1.73,0.80279,-0.38159,0.88887
24-07-2015,26.93,82.38,3.1,233.75,0.48,0.82,53.58,96.71,3.04,1.73,0.54338,-0.17814,0.57184
25-07-2015,27.15,80.94,3.05,251.62,0.43,0.74,55.63,96.62,0.53,1.73,0.28072,0.02641,0.28196
26-07-2015,26.73,79,2.8,238.25,0.53,0.71,47.93,96.67,0.03,1.73,0.02841,0.22412,0.22591
27-07-2015,26.4,78.12,2.68,265.06,0.51,0.69,40.64,96.85,0.24,1.73,-0.20078,0.4079,0.45463
28-07-2015,27.46,71.06,3.33,257.75,0.54,0.67,66.92,96.84,3,1.73,-0.39558,0.57148,0.69503
29-07-2015,27.44,71.5,3.63,270.88,0.58,0.65,61.12,96.79,0.01,1.73,-0.54681,0.70943,0.89571
30-07-2015,27.43,73.81,3.44,277.31,0.42,0.64,52.47,96.8,0,1.73,-0.64773,0.81723,1.04279
31-07-2015,27.73,72.62,3.15,295.38,0.52,0.62,51.76,96.8,0.48,1.73,-0.69422,0.89141,1.12985
01-08-2015,27.78,72.25,3.07,312.75,0.51,0.62,49.97,96.94,0,1.92,-0.68583,0.92955,1.15518
02-08-2015,27.66,71.75,3.34,314.81,0.53,0.61,44.74,96.95,1.68,1.92,-0.62534,0.93036,1.12099
03-08-2015,26.83,76.06,3.3,299,0.38,0.64,39.65,96.79,10.94,1.92,-0.51921,0.89356,1.03346
04-08-2015,25.17,84.62,4.23,265.62,0.11,0.78,36.85,96.63,55.04,1.92,-0.37737,0.82013,0.90279
05-08-2015,25.58,80.56,4.98,264.31,0.29,0.79,72.35,96.52,3.58,1.92,-0.2126,0.71251,0.74355
06-08-2015,24.95,84.38,3.16,266.5,0.24,0.71,36.55,96.57,0.09,1.92,-0.03946,0.57502,0.57637
07-08-2015,27.28,78.06,2.53,294.31,0.29,0.7,64.89,96.56,0,1.92,0.12721,0.41413,0.43322
08-08-2015,27.19,83.38,2.53,304.56,0.34,0.74,57.29,96.57,0.29,1.92,0.27376,0.23833,0.36296
09-08-2015,26.97,83.81,2.69,305.19,0.34,0.71,45.67,96.42,0.18,1.92,0.3892,0.05776,0.39347
10-08-2015,27.28,83.56,2.28,319.06,0.35,0.73,52,96.42,56.95,1.92,0.46631,-0.11661,0.48067
11-08-2015,26.86,88.38,1.89,314,0.24,0.78,32.57,96.58,15.36,1.92,0.50218,-0.27401,0.57207
12-08-2015,25.31,92,3.4,276.38,0.3,0.9,35.72,96.63,32.21,1.92,0.4983,-0.40496,0.64211
13-08-2015,25.06,90.44,3.81,278.81,0.16,0.87,38.82,96.58,4.6,1.92,0.4601,-0.50234,0.68121
14-08-2015,26,84.75,2.9,279.12,0.4,0.79,49.97,96.63,0.14,1.92,0.39597,-0.56213,0.68759
