date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
09-03-2015,28.1,58.5,1.62,110.12,0.53,0.34,16.73,99.18,0,0.13,-1.09805,1.70297,2.02628
10-03-2015,29.06,49.06,0.91,85.19,0.55,0.34,11.21,99.14,0,0.13,-1.25954,1.66513,2.08784
11-03-2015,28.69,40.62,1.62,137.31,0.64,0.3,8.51,99.13,0,0.13,-1.43119,1.54777,2.10806
12-03-2015,28.57,47.12,1.76,138.62,0.63,0.27,5.61,99.14,0,0.13,-1.61435,1.33241,2.09319
13-03-2015,29.08,43.44,1.11,157.12,0.62,0.25,4.94,99.05,0,0.13,-1.79994,0.99246,2.05543
14-03-2015,28.68,46.81,2.47,170.25,0.64,0.23,3.46,99.09,0,0.13,-1.9494,0.49708,2.01178
15-03-2015,28.59,48.94,3.13,175.56,0.68,0.23,2.93,99.05,0,0.13,-1.97629,-0.13918,1.98118
16-03-2015,28.72,47.94,2.44,179.5,0.69,0.22,2.55,99.08,0,0.13,-1.81721,-0.7849,1.97947
17-03-2015,29.48,45.19,1.07,168,0.68,0.2,2.59,98.93,0,0.13,-1.53338,-1.30564,2.01394
18-03-2015,30.56,34.69,1.02,205,0.66,0.2,2.37,98.72,0,0.13,-1.21584,-1.68811,2.08038
19-03-2015,31.54,31.12,1.15,122.19,0.58,0.19,1.98,98.8,0,0.13,-0.90709,-1.96584,2.16503
20-03-2015,29.99,40,1.02,176.25,0.57,0.18,1.06,98.97,0,0.13,-0.61989,-2.16247,2.24956
21-03-2015,31.28,32.5,0.77,128.75,0.62,0.18,1.56,98.99,0,0.13,-0.35714,-2.28845,2.31616
22-03-2015,32.42,27.62,0.85,109.44,0.66,0.17,1.62,98.86,0,0.13,-0.11866,-2.34771,2.35071
23-03-2015,31.87,33.06,1.1,115.12,0.65,0.16,1.41,98.66,0,0.13,0.09686,-2.34231,2.34431
24-03-2015,32.34,34.06,1.39,140.44,0.63,0.16,1.33,98.61,0,0.13,0.29108,-2.27507,2.29362
25-03-2015,31.51,45.81,2.46,164.81,0.64,0.16,0.82,98.76,0.05,0.13,0.46544,-2.15072,2.2005
26-03-2015,31.17,45.94,2.65,160.69,0.57,0.16,0.7,98.93,0,0.13,0.62072,-1.97613,2.07132
27-03-2015,30.88,46.38,2.47,164.12,0.55,0.16,1.66,98.98,0,0.13,0.75679,-1.76005,1.91586
28-03-2015,30.74,45.06,2.79,168.12,0.59,0.17,1.73,98.84,0,0.13,0.87233,-1.51243,1.74597
29-03-2015,31.42,46.94,2.88,173.69,0.52,0.16,1.03,98.7,0,0.13,0.96493,-1.24366,1.5741
30-03-2015,29.93,48.19,2.67,185.31,0.41,0.16,1.08,98.73,0,0.13,1.03125,-0.96383,1.41154
31-03-2015,29.04,55.44,2.25,176.06,0.51,0.17,0.57,98.81,0.2,0.13,1.06724,-0.68221,1.26665
01-04-2015,31.46,45.88,2.46,180.31,0.63,0.17,1.13,98.66,0,0.35,1.06897,-0.40639,1.14361
02-04-2015,32.08,46.5,2.99,198.94,0.62,0.17,0.91,98.5,0,0.35,1.03185,-0.14488,1.04197
03-04-2015,33.3,40.19,1.88,209.19,0.59,0.16,1.18,98.31,0,0.35,0.95327,0.09423,0.95792
04-04-2015,33.63,39.94,1.65,215.12,0.63,0.16,1.2,98.15,0,0.35,0.83361,0.30185,0.88657
05-04-2015,33.58,39.94,1.7,222.94,0.64,0.16,0.94,98.26,0,0.35,0.67831,0.46827,0.82424
06-04-2015,33.05,44.38,3.61,177.56,0.67,0.16,1.3,98.34,0,0.35,0.49947,0.58558,0.76966
07-04-2015,32.46,46.25,4.09,168.56,0.63,0.17,1.77,98.43,0,0.35,0.31443,0.65182,0.7237
08-04-2015,31.07,50.44,2.93,165.06,0.66,0.19,2.49,98.64,0,0.35,0.14115,0.67327,0.68791
09-04-2015,31.6,47.94,3.02,172.62,0.66,0.19,1.85,98.68,0,0.35,-0.00651,0.66269,0.66273
10-04-2015,31.85,41.62,2.77,181.88,0.66,0.18,1.7,98.69,0.23,0.35,-0.12067,0.63517,0.64653
11-04-2015,32.01,40.31,1.71,170.06,0.5,0.18,2.57,98.72,0.21,0.35,-0.19863,0.60447,0.63627
12-04-2015,30.58,43.69,1.23,234.19,0.24,0.23,5.59,98.93,2.71,0.35,-0.24123,0.58124,0.62932
13-04-2015,27.87,49.94,1.74,166.12,0.44,0.34,13.65,98.99,27.67,0.35,-0.25173,0.57251,0.6254
14-04-2015,28.83,48.75,2.13,167.38,0.58,0.35,17.92,98.83,0.15,0.35,-0.23499,0.58174,0.6274
15-04-2015,29.05,52.06,2.28,157.06,0.62,0.36,17.57,98.89,0,0.35,-0.19706,0.60927,0.64034
16-04-2015,29.56,52.31,1.6,154.75,0.56,0.36,15.28,99.01,0,0.35,-0.14479,0.65284,0.6687
17-04-2015,31.4,45.81,1.23,218.56,0.7,0.32,11.45,98.72,0,0.35,-0.08542,0.70825,0.71338
18-04-2015,32.49,40.69,1.59,137.69,0.7,0.28,9.22,98.45,0,0.35,-0.02616,0.77007,0.77051
19-04-2015,33.05,45.5,2.53,171.12,0.69,0.26,6.12,98.48,0,0.35,0.02621,0.83234,0.83275
20-04-2015,33.18,45.88,2.93,180.12,0.7,0.23,4.62,98.62,0,0.35,0.06578,0.88922,0.89165
21-04-2015,33.44,45.31,2.84,191.81,0.68,0.22,3.56,98.57,0,0.35,0.08794,0.93548,0.93961
22-04-2015,34.51,43.88,2.72,195.56,0.69,0.21,3.3,98.43,0,0.35,0.08969,0.96681,0.97097
23-04-2015,34.28,45.19,2.12,210.5,0.54,0.2,3.78,98.46,0.76,0.35,0.06996,0.97997,0.98246
24-04-2015,31.5,52.62,3.46,170.69,0.27,0.39,25.25,98.57,2.97,0.35,0.02979,0.97278,0.97324
25-04-2015,31.63,51.19,3.14,173.81,0.64,0.37,16.46,98.51,0,0.35,-0.02761,0.94406,0.94446
26-04-2015,31.26,52.69,3.12,162.56,0.63,0.34,13.28,98.63,0.72,0.35,-0.097,0.89348,0.89873
27-04-2015,32.12,51.25,2.87,180.5,0.65,0.33,13.01,98.68,0,0.35,-0.17141,0.82154,0.83924
28-04-2015,33.32,47.75,3.11,206.31,0.63,0.3,8.62,98.5,0,0.35,-0.24274,0.72961,0.76893
29-04-2015,33.51,48.69,3.81,181.44,0.63,0.27,6.77,98.41,0,0.35,-0.30246,0.62001,0.68985
30-04-2015,34.15,45,2.93,212.94,0.62,0.26,6.71,98.43,0,0.35,-0.3445,0.49631,0.60415
01-05-2015,33.98,48.25,2.98,166.38,0.61,0.24,4.67,98.41,0,0.96,-0.35892,0.36039,0.50863
02-05-2015,34.74,43.75,3.11,193.88,0.59,0.23,4.75,98.36,3.19,0.96,-0.34263,0.21941,0.40686
03-05-2015,33.41,47.12,3.71,164.25,0.59,0.21,2.68,98.46,0.03,0.96,-0.29483,0.07871,0.30516
04-05-2015,32.56,52.31,3.55,146,0.54,0.22,2.51,98.57,0,0.96,-0.21829,-0.05705,0.22562
05-05-2015,33.01,45.31,2.55,171.75,0.62,0.21,2.81,98.53,0,0.96,-0.11896,-0.18444,0.21947
06-05-2015,33.83,42.62,2.84,160.88,0.61,0.2,2.46,98.41,0.08,0.96,-0.00516,-0.30126,0.3013
07-05-2015,34.26,41,2.48,170.88,0.66,0.19,2.56,98.45,0,0.96,0.11338,-0.40618,0.42171
08-05-2015,34.8,38.62,2.08,154.88,0.66,0.18,2.17,98.33,0,0.96,0.22648,-0.49821,0.54728
09-05-2015,33.51,42.38,2.86,178.81,0.61,0.17,0.98,98.22,0.01,0.96,0.32444,-0.57626,0.66131
10-05-2015,32.99,45.62,2.05,174.25,0.48,0.17,0.68,98.31,0,0.96,0.39875,-0.63898,0.75319
11-05-2015,33.53,38.38,3.45,178.06,0.38,0.17,1.08,98.46,0.02,0.96,0.44278,-0.68501,0.81566
12-05-2015,33.8,29.94,2.13,200.62,0.55,0.17,1.5,98.47,0.09,0.96,0.45215,-0.71345,0.84466
13-05-2015,34.55,38.88,3.02,179,0.52,0.16,1.22,98.4,0.05,0.96,0.42494,-0.72454,0.83996
14-05-2015,33.51,38.69,2.33,153.38,0.57,0.16,0.68,98.51,0,0.96,0.36165,-0.72024,0.80594
15-05-2015,32.9,47.81,2.83,161.81,0.57,0.19,2.5,98.54,0.01,0.96,0.26514,-0.70438,0.75263
16-05-2015,32.36,51.88,2.15,158,0.53,0.25,5.77,98.38,2.51,0.96,0.14054,-0.68205,0.69638
17-05-2015,33.16,48.44,2.8,127.31,0.64,0.25,5.84,98.16,0,0.96,-0.0047,-0.65842,0.65844
18-05-2015,34.9,43.62,2.48,171.5,0.66,0.23,4.93,98.08,0,0.96,-0.16082,-0.63741,0.65738
19-05-2015,37.38,36.88,2.84,220.56,0.66,0.21,4.09,97.97,0,0.96,-0.31617,-0.62107,0.69692
20-05-2015,38.52,28.75,3.22,195.69,0.65,0.2,3.87,97.89,0,0.96,-0.45789,-0.61008,0.7628
21-05-2015,38.51,31.38,1.67,235.12,0.66,0.19,2.98,97.93,0,0.96,-0.57308,-0.60486,0.83323
22-05-2015,39.51,24.44,2.38,231.19,0.66,0.17,2.54,97.86,0,0.96,-0.65,-0.60668,0.88914
23-05-2015,38.73,23.75,3.73,286.12,0.69,0.16,1.76,97.87,0,0.96,-0.67918,-0.61812,0.91835
24-05-2015,38.32,22.5,4.13,307.81,0.7,0.16,1.83,97.99,0,0.96,-0.65433,-0.64274,0.9172
25-05-2015,37.69,22.25,3.3,309.12,0.65,0.16,1.16,98,0,0.96,-0.57278,-0.68421,0.89231
26-05-2015,38.6,22.5,3.3,287.88,0.62,0.15,1.2,97.98,0,0.96,-0.43557,-0.745,0.86298
27-05-2015,36.14,40.25,3.7,103.56,0.62,0.15,0.56,98.05,0.07,0.96,-0.24697,-0.82504,0.86121
28-05-2015,35.37,40.75,2.47,186.94,0.6,0.15,0.58,98.01,0,0.96,-0.0138,-0.9205,0.9206
29-05-2015,36.28,36.56,3.05,179.38,0.65,0.14,0.6,98.01,0,0.96,0.25549,-1.02297,1.05439
30-05-2015,34.85,43.38,2.8,217.81,0.62,0.14,0.27,98.12,0,0.96,0.55119,-1.11936,1.2477
31-05-2015,33.81,49.56,4.03,177.88,0.58,0.14,0.37,98.07,0,0.96,0.86212,-1.19297,1.47188
01-06-2015,31.47,57.88,3.19,161.62,0.15,0.23,3.55,98.11,2.16,1.85,1.1744,-1.22627,1.69793
02-06-2015,31.44,54.31,2.65,158.38,0.57,0.36,14.89,98.2,0,1.85,1.47017,-1.20531,1.90109
03-06-2015,31.64,56.44,2.29,146.5,0.55,0.36,13.17,98.17,0,1.85,1.72811,-1.12427,2.06164
04-06-2015,30.91,61.06,2.29,171.44,0.53,0.41,15.13,98.23,0.71,1.85,1.92715,-0.98681,2.16511
05-06-2015,28.48,75.62,1.7,179.75,0.46,0.55,23.37,98.37,3.55,1.85,2.0516,-0.80246,2.20295
06-06-2015,28.85,72.81,2.54,192.44,0.16,0.49,19.28,98.22,3.65,1.85,2.09443,-0.58092,2.1735
07-06-2015,29.05,70.38,2.72,208.94,0.3,0.48,19.28,98.21,0.46,1.85,2.05712,-0.32847,2.08318
08-06-2015,28.73,72.06,2.38,223.69,0.34,0.47,19.01,98.28,6.25,1.85,1.94772,-0.04807,1.94831
09-06-2015,28.89,68.31,2.32,244,0.19,0.46,16.6,98.32,6.58,1.85,1.77858,0.25848,1.79726
10-06-2015,32.51,52,2.54,264.62,0.61,0.42,23.05,98.07,0,1.85,1.5644,0.58819,1.67132
11-06-2015,31.46,59.69,2.05,287.75,0.58,0.41,15.09,98.08,10.87,1.85,1.32056,0.93527,1.61821
12-06-2015,30.18,67.5,1.71,255.75,0.34,0.49,24.32,98.17,0,1.85,1.06165,1.29054,1.67111
13-06-2015,29.05,71.56,2.73,214.19,0.48,0.55,34.08,98.13,16.02,1.85,0.80025,1.64163,1.82629
14-06-2015,27.45,80.44,2.2,254.94,0.34,0.63,25.47,98.07,16.39,1.85,0.54595,1.97382,2.04794
15-06-2015,27.94,75.94,2.35,290.25,0.31,0.55,27.7,98.01,8.73,1.85,0.30496,2.27137,2.29175
16-06-2015,27.76,73.56,3.35,281.69,0.23,0.52,23.31,97.93,24.58,1.85,0.07998,2.51885,2.52012
17-06-2015,27.4,76.88,3.52,295.56,0.25,0.53,20.35,97.81,14.79,1.85,-0.12938,2.70263,2.70573
18-06-2015,27.42,74.25,4.33,281.94,0.28,0.58,26.94,97.72,28.91,1.85,-0.32596,2.81205,2.83088
19-06-2015,26.88,77.75,4.83,290.44,0.27,0.68,29.83,97.6,9.78,1.85,-0.51409,2.84025,2.8864
20-06-2015,25.39,83.38,5.77,251.75,0.08,0.78,44.77,97.63,27.05,1.85,-0.69864,2.78468,2.87098
21-06-2015,26.44,79.62,6.16,252.5,0.22,0.74,40.16,97.61,8.78,1.85,-0.884,2.64707,2.79077
22-06-2015,27.28,71.31,4.98,247.12,0.32,0.64,44.59,97.81,0.66,1.85,-1.07318,2.43309,2.65926
23-06-2015,28.87,70.19,3.8,244.5,0.41,0.6,48.76,97.97,0.08,1.85,-1.26697,2.15167,2.49698
24-06-2015,30,67.12,4.36,245.88,0.41,0.58,52.21,98.05,0,1.85,-1.46333,1.81408,2.33071
25-06-2015,30.75,61.75,4.57,252.38,0.41,0.55,53.76,97.97,0,1.85,-1.65698,1.43306,2.19071
26-06-2015,30.51,63.75,4.05,276.81,0.48,0.55,49.87,97.9,0.17,1.85,-1.83939,1.02214,2.10431
27-06-2015,30.4,63.19,4.05,301.12,0.43,0.54,49.76,97.97,0.02,1.85,-1.99935,0.59545,2.08613
28-06-2015,30.28,66.31,2.44,242.69,0.38,0.55,33.54,98.2,0,1.85,-2.12442,0.16806,2.13105
29-06-2015,30.26,67.06,1.72,233.62,0.55,0.53,34.55,98.34,2.8,1.85,-2.20327,-0.24342,2.21667
30-06-2015,30.51,65.5,2.2,219.5,0.55,0.53,39.72,98.31,0.84,1.85,-2.22852,-0.62083,2.31339
01-07-2015,29.66,69.31,2.05,230.31,0.52,0.54,35.19,98.38,0.03,1.73,-2.19875,-0.94616,2.39368
02-07-2015,29.58,70.56,1.81,295.88,0.42,0.57,41.2,98.42,5.36,1.73,-2.11804,-1.20479,2.43672
03-07-2015,29.23,69.06,1.9,262,0.45,0.56,28.13,98.38,0,1.73,-1.99316,-1.38895,2.42938
04-07-2015,30.44,61.38,3.11,303.19,0.57,0.52,40.56,98.25,0,1.73,-1.83017,-1.49918,2.36581
05-07-2015,30.87,58.88,3.94,316.81,0.56,0.5,43.66,98.08,0,1.73,-1.63244,-1.54358,2.24666
06-07-2015,31.3,53.25,4.26,305.25,0.58,0.49,42.7,97.97,0,1.73,-1.40104,-1.53562,2.07871
07-07-2015,31.2,52.62,3.81,295.06,0.56,0.48,41,97.92,1.35,1.73,-1.1364,-1.4915,1.87509
08-07-2015,31.01,59.12,3.22,280.75,0.49,0.48,32.26,97.99,0.03,1.73,-0.84029,-1.42778,1.65669
09-07-2015,30.89,57.44,4.18,302.12,0.4,0.48,30.49,98,1.47,1.73,-0.51741,-1.35935,1.45449
10-07-2015,30.3,60.94,3.29,288,0.36,0.48,25.84,97.84,0.02,1.73,-0.17609,-1.2979,1.3098
11-07-2015,31.25,58.38,2.99,272.62,0.5,0.49,35.3,97.9,0,1.73,0.1718,-1.25093,1.26267
12-07-2015,30.44,62.75,2.75,215.88,0.58,0.48,30.53,98.07,0,1.73,0.51168,-1.22122,1.32408
13-07-2015,29.96,67.88,1.7,266.38,0.55,0.48,21.87,98.11,14.22,1.73,0.82763,-1.20703,1.46352
14-07-2015,29.21,73.31,1.84,296.25,0.48,0.59,27.31,97.98,5.61,1.73,1.10401,-1.20273,1.63261
15-07-2015,27.73,81.25,2.63,281.94,0.45,0.62,24.53,97.85,43.56,1.73,1.3271,-1.19996,1.78916
16-07-2015,28.9,70.06,2.48,253.69,0.49,0.55,28.15,97.7,0.27,1.73,1.48642,-1.18893,1.90342
17-07-2015,30.71,60.69,3.09,266.06,0.54,0.51,42.12,97.74,0.08,1.73,1.57566,-1.16005,1.95664
18-07-2015,30.26,65.31,3.17,235.62,0.48,0.51,39,97.86,0,1.73,1.59305,-1.10529,1.93894
19-07-2015,29.06,71.94,2.51,269.44,0.38,0.55,32.6,97.84,1.36,1.73,1.54113,-1.01938,1.84776
20-07-2015,30.11,61.94,3.61,286.88,0.48,0.51,43.17,97.8,0.54,1.73,1.42612,-0.90058,1.68667
21-07-2015,28.95,69.88,2.57,252.12,0.49,0.55,37.48,97.87,2.16,1.73,1.25709,-0.75084,1.46425
22-07-2015,28.18,76.44,2.82,235,0.19,0.62,38.48,98,19.53,1.73,1.04515,-0.57534,1.19305
23-07-2015,28.18,75.38,2.76,223.62,0.42,0.61,38.51,98.13,6.06,1.73,0.80279,-0.38159,0.88887
24-07-2015,28.58,75.06,2.42,231.69,0.58,0.59,39.05,98.28,0,1.73,0.54338,-0.17814,0.57184
25-07-2015,29.06,65.56,2.85,243.19,0.55,0.54,39,98.2,6.78,1.73,0.28072,0.02641,0.28196
26-07-2015,28.03,71.31,2.76,241.56,0.45,0.58,39.09,98.25,3.57,1.73,0.02841,0.22412,0.22591
27-07-2015,28.98,66.56,2.33,268.75,0.52,0.52,32.83,98.35,0.3,1.73,-0.20078,0.4079,0.45463
28-07-2015,30.48,56.69,3.14,264.75,0.63,0.51,47.52,98.33,0,1.73,-0.39558,0.57148,0.69503
29-07-2015,30.5,58.06,2.78,289.56,0.59,0.49,37.4,98.26,0.47,1.73,-0.54681,0.70943,0.89571
30-07-2015,30.65,59.19,2.91,297.06,0.56,0.5,41.3,98.26,4.22,1.73,-0.64773,0.81723,1.04279
31-07-2015,28.98,67.62,2.76,265.56,0.52,0.55,33.81,98.28,18.07,1.73,-0.69422,0.89141,1.12985
01-08-2015,29.18,66.88,2.41,261.06,0.43,0.53,29.14,98.38,0.54,1.92,-0.68583,0.92955,1.15518
02-08-2015,28.35,74.31,1.6,281.56,0.5,0.6,29.56,98.38,0.29,1.92,-0.62534,0.93036,1.12099
03-08-2015,28.98,70.75,2.24,303.75,0.49,0.59,45.4,98.24,9.84,1.92,-0.51921,0.89356,1.03346
04-08-2015,28.87,68.38,2.61,284.25,0.41,0.56,44.05,98.13,0.97,1.92,-0.37737,0.82013,0.90279
05-08-2015,28.72,64.94,2.91,273.31,0.47,0.52,39.69,98.09,0.67,1.92,-0.2126,0.71251,0.74355
06-08-2015,28.54,66.94,2.62,305.94,0.52,0.52,42.81,98.06,0,1.92,-0.03946,0.57502,0.57637
07-08-2015,29.45,67.62,2.03,282.94,0.41,0.52,34.26,98.02,1.04,1.92,0.12721,0.41413,0.43322
08-08-2015,28.83,74.94,1.54,257.5,0.28,0.53,30.29,98.01,4.26,1.92,0.27376,0.23833,0.36296
09-08-2015,29.15,72.94,2.38,298.25,0.38,0.54,35.17,97.84,28.22,1.92,0.3892,0.05776,0.39347
10-08-2015,29.12,76.12,1.72,306.12,0.44,0.62,42.57,97.83,2.17,1.92,0.46631,-0.11661,0.48067
11-08-2015,27.57,85.62,2.67,295.56,0.37,0.6,22.42,97.98,19.92,1.92,0.50218,-0.27401,0.57207
12-08-2015,26.25,84.94,3.32,278.94,0.23,0.66,29.13,98.1,49.27,1.92,0.4983,-0.40496,0.64211
13-08-2015,26.75,79.56,3.29,281.56,0.33,0.6,32.85,98.09,0.18,1.92,0.4601,-0.50234,0.68121
